#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_7777	Metazoa	Bryozoa	Gymnolaemata	Cheilostomatida	Bitectiporidae	Pentapora	
ASV_7779	Metazoa						
ASV_7780							
ASV_7781	Metazoa	Mollusca	Bivalvia	Arcoida	Arcidae	Barbatia	
ASV_7783		Ciliophora	Phyllopharyngea	Dysteriida	Hartmannulidae		
ASV_7784							
ASV_7785			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_7786		Oomycota		Peronosporales			
ASV_7787	Fungi	Basidiomycota	Agaricomycetes				
ASV_7788			Dinophyceae				
ASV_7789		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_7791							
ASV_7794							
ASV_7796			Dinophyceae				
ASV_7799							
ASV_7800		Apicomplexa					
ASV_7806							
ASV_7807							
ASV_7808		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_7809			Dinophyceae	Syndiniales	Syndiniaceae	Hematodinium	
ASV_7810							
ASV_7812		Apicomplexa					
ASV_7813			Dinophyceae				
ASV_7815		Oomycota					
ASV_7816							
ASV_7817			Dinophyceae				
ASV_7819							
ASV_7820							
ASV_7821			Centroplasthelida				
ASV_7823	Metazoa						
ASV_7824							
ASV_7829							
ASV_7833		Cercozoa		Cercomonadida	Cercomonadidae		
ASV_7834							
ASV_7835							
ASV_7836		Oomycota		Peronosporales			
ASV_7837	Metazoa	Annelida	Sipuncula	Golfingiida	Phascolionidae	Phascolion	
ASV_7839		Euglenozoa					
ASV_7841	Fungi	Basidiomycota	Cystobasidiomycetes			Sakaguchia	
ASV_7842	Metazoa						
ASV_7843	Metazoa	Annelida	Polychaeta	Phyllodocida	Goniadidae	Goniada	
ASV_7844							
ASV_7845							
ASV_7846							
ASV_7847							
ASV_7848		Cercozoa	Imbricatea	Thaumatomonadida			
ASV_7849			Dinophyceae				
ASV_7851		Apicomplexa					
ASV_7853			Dinophyceae				
ASV_7855							
ASV_7856							
ASV_7857	Metazoa	Arthropoda	Insecta	Hymenoptera	Crabronidae		
ASV_7861			Bigyra	Nanomonadea			
ASV_7863							
ASV_7870			Dinophyceae				
ASV_7873		Apicomplexa	Conoidasida	Eugregarinorida	Monocystidae	Monocystis	
ASV_7876		Apicomplexa	Conoidasida	Eugregarinorida	Urosporidae		
ASV_7880							
ASV_7882		Endomyxa	Ascetosporea	Paradiniida		Paradinium	
ASV_7886							
ASV_7889			Dinophyceae				
ASV_7901							
ASV_7902							
ASV_7903	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Pseudozyma	
ASV_7904							
ASV_7908	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae		
ASV_7912			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_7913							
ASV_7915	Metazoa	Chordata	Ascidiacea	Phlebobranchia	Ascidiidae	Phallusia	
ASV_7916							
ASV_7923							
ASV_7926	Metazoa	Annelida	Polychaeta	Terebellida	Trichobranchidae	Terebellides	
ASV_7930							
ASV_7934							
ASV_7937							
ASV_7940							
ASV_7943		Euglenozoa	Kinetoplastea	Neobodonida		Neobodo	
ASV_7952							
ASV_7954			Dinophyceae				
ASV_7964							
ASV_7978		Haptophyta					
ASV_7979							
ASV_7982							
ASV_7984							
ASV_7992			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_7995	Metazoa	Mollusca	Bivalvia	Adapedonta	Pharidae	Phaxas	
ASV_8001							
ASV_8004							
ASV_8011			Chrysophyceae				
ASV_8014				Apusomonadida	Apusomonadidae		
ASV_8015		Cercozoa	Imbricatea	Thaumatomonadida			
ASV_8016			Dinophyceae				
ASV_8017			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	
ASV_8018			Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	
ASV_8022			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_8023							
ASV_8025		Apicomplexa					
ASV_8026			Bigyra				
ASV_8032			Bolidophyceae	Parmales			
ASV_8033							
ASV_8034							
ASV_8035	Metazoa						
ASV_8036							
ASV_8037		Ciliophora	Spirotrichea	Urostylida	Pseudokeronopsidae		
ASV_8038			Dinophyceae				
ASV_8039	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales			
ASV_8040		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_8041							
ASV_8042							
ASV_8043							
ASV_8044	Fungi						
ASV_8045		Ciliophora	Phyllopharyngea	Exogenida	Ephelotidae	Ephelota	
ASV_8046							
ASV_8047		Rhodophyta	Florideophyceae	Corallinales	Corallinaceae	Corallina	
ASV_8048							
ASV_8049							
ASV_8050		Discosea	Flabellinia		Vannellidae	Vannella	
ASV_8051							
ASV_8052							
ASV_8053	Fungi						
ASV_8054							
ASV_8055			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_8056			Dinophyceae				
ASV_8057	Metazoa	Arthropoda					
ASV_8058							
ASV_8059	Metazoa	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	
ASV_8060		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_8061	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	
ASV_8062							
ASV_8063		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_8064		Tubulinea					
ASV_8065		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_8067							
ASV_8068	Metazoa						
ASV_8070							
ASV_8071							
ASV_8072	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae		
ASV_8073	Metazoa	Arthropoda					
ASV_8074	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	
ASV_8075	Metazoa						
ASV_8076	Metazoa	Chordata	Ascidiacea	Aplousobranchia	Didemnidae	Lissoclinum	
ASV_8077	Metazoa	Mollusca	Bivalvia	Adapedonta	Pharidae	Phaxas	
ASV_8079		Euglenozoa	Diplonemea		Diplonemidae	Rhynchopus	
ASV_8080		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_8082	Metazoa	Mollusca	Bivalvia	Pectinida	Pectinidae	Chlamys	
ASV_8083			Cryptophyceae				
ASV_8084							
ASV_8085			Dinophyceae				
ASV_8086		Ciliophora	Oligohymenophorea	Apostomatida	Foettingeriidae	Hyalophysa	
ASV_8087			Dinophyceae				
ASV_8088			Chrysophyceae				
ASV_8089	Metazoa	Arthropoda					
ASV_8090			Chrysophyceae				
ASV_8092							
ASV_8093			Centroplasthelida	Pterocystida			
ASV_8095							
ASV_8096	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	
ASV_8098							
ASV_8099			Dinophyceae				
ASV_8100							
ASV_8101			Dinophyceae	Gonyaulacales	Protoceratiaceae	Protoceratium	
ASV_8102			Dinophyceae				
ASV_8103			Dinophyceae				
ASV_8104		Ciliophora	Spirotrichea	Euplotida	Euplotidae	Euplotes	
ASV_8105							
ASV_8106							
ASV_8107							
ASV_8108			Phaeophyceae				
ASV_8109		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_8110		Apicomplexa					
ASV_8111							
ASV_8112							
ASV_8113	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Itersonilia	
ASV_8114			Centroplasthelida				
ASV_8118							
ASV_8119							
ASV_8121				Pirsoniales	Pirsoniaceae	Pirsonia	
ASV_8123		Euglenozoa	Euglenida	Petalomonadida	Scytomonadidae	Notosolenus	
ASV_8124			Dinophyceae				
ASV_8125	Viridiplantae	Chlorophyta	Trebouxiophyceae			Picochlorum	
ASV_8126		Cercozoa	Imbricatea	Euglyphida	Paulinellidae	Paulinella	
ASV_8127							
ASV_8128							
ASV_8129		Apicomplexa	Conoidasida	Eugregarinorida	Cephaloidophoridae		
ASV_8130	Metazoa	Chordata	Actinopteri	Gadiformes	Gadidae	Gadus	
ASV_8132	Fungi						
ASV_8137		Apicomplexa	Conoidasida	Eucoccidiorida	Cryptosporidiidae		
ASV_8156	Fungi	Basidiomycota					
ASV_8166		Endomyxa		Gromiida	Gromiidae	Gromia	
ASV_8167		Bacillariophyta	Mediophyceae	Cymatosirales	Cymatosiraceae	Arcocellulus	
ASV_8170		Endomyxa		Vampyrellida			
ASV_8173	Metazoa	Chordata	Ascidiacea	Stolidobranchia	Molgulidae	Molgula	
ASV_8176							
ASV_8177							
ASV_8181		Ciliophora	Phyllopharyngea	Exogenida	Ephelotidae	Ephelota	
ASV_8182							
ASV_8183							
ASV_8184							
ASV_8186			Dinophyceae				
ASV_8191							
ASV_8192		Cercozoa					
ASV_8193		Heterolobosea			Percolomonadidae	Percolomonas	
ASV_8197							
ASV_8200	Metazoa						
ASV_8202							
ASV_8205							
ASV_8206			Chrysophyceae				
ASV_8213		Apicomplexa					
ASV_8215							
ASV_8222							
ASV_8223		Apicomplexa	Conoidasida	Eugregarinorida	Porosporidae		
ASV_8225	Fungi	Basidiomycota	Ustilaginomycetes				
ASV_8227	Metazoa						
ASV_8228							
ASV_8245							
ASV_8248			Dinophyceae				
ASV_8250		Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae		
ASV_8254							
ASV_8257		Apicomplexa					
ASV_8259							
ASV_8260							
ASV_8261		Cercozoa	Thecofilosea	Cryomonadida			
ASV_8263		Rhodophyta	Florideophyceae	Colaconematales			
ASV_8264							
ASV_8265			Dinophyceae				
ASV_8267							
ASV_8268			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_8269							
ASV_8271		Endomyxa		Vampyrellida			
ASV_8272							
ASV_8273							
ASV_8274	Viridiplantae	Streptophyta					
ASV_8281			Dinophyceae				
ASV_8282							
ASV_8283	Metazoa						
ASV_8285	Metazoa						
ASV_8286							
ASV_8287		Apicomplexa	Conoidasida	Eugregarinorida	Ganymedidae	Ganymedes	
ASV_8288	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	
ASV_8289		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_8292							
ASV_8293	Fungi						
ASV_8294			Dinophyceae				
ASV_8295	Fungi						
ASV_8296			Dinophyceae				
ASV_8299		Endomyxa	Phytomyxea	Phagomyxida		Maullinia	
ASV_8300	Viridiplantae	Chlorophyta					
ASV_8301							
ASV_8302	Metazoa	Bryozoa	Gymnolaemata	Ctenostomatida	Vesiculariidae	Bowerbankia	
ASV_8303		Discosea	Flabellinia	Dactylopodida	Paramoebidae	Paramoeba	
ASV_8305	Metazoa						
ASV_8306	Metazoa	Arthropoda					
ASV_8308							
ASV_8309		Oomycota					
ASV_8310		Ciliophora	Oligohymenophorea	Apostomatida	Foettingeriidae	Vampyrophrya	
ASV_8313			Dinophyceae				
ASV_8314							
ASV_8315							
ASV_8319							
ASV_8320			Dinophyceae				
ASV_8321							
ASV_8324							
ASV_8325		Cercozoa	Thecofilosea	Ventricleftida			
ASV_8327		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_8328		Discosea	Flabellinia		Vannellidae	Vannella	
ASV_8329							
ASV_8330	Metazoa	Brachiopoda	Craniata				
ASV_8332			Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya	
ASV_8333			Dinophyceae				
ASV_8335	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Wickerhamomycetaceae	Wickerhamomyces	
ASV_8337	Metazoa						
ASV_8338							
ASV_8339		Oomycota					
ASV_8340	Viridiplantae	Chlorophyta	Chlorophyceae	Sphaeropleales			
ASV_8341	Metazoa	Annelida					
ASV_8342							
ASV_8343							
ASV_8344			Dinophyceae				
ASV_8347		Foraminifera					
ASV_8348	Metazoa						
ASV_8350							
ASV_8352		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_8353		Euglenozoa	Kinetoplastea		Ichthyobodonidae		
ASV_8357							
ASV_8358			Dinophyceae				
ASV_8359			Dinophyceae				
ASV_8361	Metazoa	Porifera	Calcarea				
ASV_8362		Endomyxa		Gromiida	Gromiidae	Gromia	
ASV_8363		Ciliophora	Spirotrichea	Choreotrichida	Strombidinopsidae		
ASV_8364		Haptophyta					
ASV_8366							
ASV_8367	Viridiplantae	Chlorophyta					
ASV_8368			Phaeophyceae				
ASV_8369		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_8371		Cercozoa	Thecofilosea	Cryomonadida			
ASV_8373	Fungi	Basidiomycota	Pucciniomycetes				
ASV_8374							
ASV_8375			Cryptophyceae				
ASV_8376							
ASV_8377							
ASV_8378							
ASV_8380		Oomycota					
ASV_9325	Viridiplantae	Chlorophyta					
ASV_9334	Metazoa						
ASV_9336							
ASV_9337							
ASV_9339							
ASV_9340			Bigyra	Bicosoecida	Cafeteriaceae	Pseudobodo	
ASV_9343			Dinophyceae				
ASV_9344	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	
ASV_9350							
ASV_9353	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Ostreococcus	
ASV_9360							
ASV_9364							
ASV_9367		Haptophyta					
ASV_9374		Ciliophora					
ASV_9389							
ASV_9390							
ASV_9393		Euglenozoa	Euglenida	Heteronematales	Heteronematidae	Keelungia	
ASV_9397							
ASV_9403							
ASV_9417							
ASV_9419		Picozoa					
ASV_9420							
ASV_9421	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Bensingtonia	
ASV_9422							
ASV_9424	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
ASV_9426							
ASV_9428		Euglenozoa	Euglenida				
ASV_9429			Dinophyceae				
ASV_9430	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	
ASV_9432	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	
ASV_9433							
ASV_9436							
ASV_9437	Metazoa	Cnidaria	Anthozoa	Actiniaria	Edwardsiidae	Edwardsia	
ASV_9440							
ASV_9442			Bigyra	Bicosoecida	Cafeteriaceae	Pseudobodo	
ASV_9443							
ASV_9444	Metazoa						
ASV_9445							
ASV_9447		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_9448			Dinophyceae				
ASV_9450		Bacillariophyta	Mediophyceae				
ASV_9451							
ASV_9473							
ASV_9474		Ciliophora	Spirotrichea		Strombidiidae		
ASV_9475			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	
ASV_9476							
ASV_9479							
ASV_9480							
ASV_9481		Evosea	Variosea				
ASV_9482							
ASV_9487			Dinophyceae				
ASV_9489							
ASV_9500	Metazoa	Ctenophora	Tentaculata	Lobata	Bolinopsidae	Bolinopsis	
ASV_9501							
ASV_9504							
ASV_9515							
ASV_9521							
ASV_9526			Bigyra	Amphifilida	Amphifilaceae		
ASV_9531							
ASV_9535							
ASV_9548		Euglenozoa					
ASV_9551			Dinophyceae				
ASV_9558							
ASV_9562	Metazoa						
ASV_9563							
ASV_9570							
ASV_9572							
ASV_9573		Ciliophora					
ASV_9576			Dinophyceae				
ASV_9578							
ASV_9579							
ASV_9581							
ASV_9582			Dinophyceae				
ASV_9583							
ASV_9585							
ASV_9588			Bigyra				
ASV_9589			Cryptophyceae	Cyathomonadacea	Goniomonadaceae	Goniomonas	
ASV_9596	Metazoa	Arthropoda	Malacostraca				
ASV_9600							
ASV_9602		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_9603							
ASV_9604			Bigyra				
ASV_9608							
ASV_9610							
ASV_9612	Fungi						
ASV_9615		Picozoa	Picomonadea	Picomonadida	Picomonadidae	Picomonas	
ASV_9616		Foraminifera		Rotaliida	Elphidiidae	Elphidium	
ASV_9617							
ASV_9619							
ASV_9620		Rhodophyta	Florideophyceae	Corallinales			
ASV_9623			Dinophyceae				
ASV_9624		Endomyxa	Ascetosporea	Haplosporida	Haplosporidiidae	Minchinia	
ASV_9629			Bigyra	Thraustochytrida	Thraustochytriaceae	Thraustochytrium	
ASV_9636				Apusomonadida	Apusomonadidae	Amastigomonas	
ASV_9637		Foraminifera					
ASV_9642	Metazoa						
ASV_9645							
ASV_9647	Viridiplantae	Streptophyta					
ASV_9650	Metazoa						
ASV_9651							
ASV_9655		Oomycota					
ASV_9660							
ASV_9661		Oomycota					
ASV_9662	Metazoa	Porifera	Demospongiae	Haplosclerida	Chalinidae	Haliclona	
ASV_9665	Metazoa						
ASV_9667	Metazoa						
ASV_9669							
ASV_9671							
ASV_9678							
ASV_9679		Rhodophyta	Florideophyceae	Corallinales	Lithophyllaceae	Lithophyllum	
ASV_9690	Fungi						
ASV_9691		Euglenozoa	Euglenida	Petalomonadida	Scytomonadidae	Notosolenus	
ASV_9698							
ASV_9699			Phaeophyceae				
ASV_9704							
ASV_9705							
ASV_9707		Euglenozoa	Kinetoplastea		Ichthyobodonidae		
ASV_9710		Oomycota					
ASV_9712	Metazoa						
ASV_9715							
ASV_9718		Euglenozoa	Diplonemea		Diplonemidae	Diplonema	
ASV_9720							
ASV_9721							
ASV_9726	Metazoa						
ASV_9736	Metazoa	Porifera	Demospongiae	Haplosclerida	Chalinidae	Haliclona	
ASV_9738			Bigyra	Bicosoecida	Cafeteriaceae	Pseudobodo	
ASV_9743		Ciliophora	Spirotrichea	Choreotrichida			
ASV_9744			Bigyra	Thraustochytrida	Thraustochytriaceae	Thraustochytrium	
ASV_9747		Rhodophyta	Florideophyceae	Corallinales	Lithophyllaceae	Lithophyllum	
ASV_9749			Phaeophyceae				
ASV_9752		Euglenozoa	Euglenida	Petalomonadida	Scytomonadidae	Notosolenus	
ASV_9754	Metazoa	Bryozoa	Gymnolaemata	Cheilostomatida	Calloporidae	Callopora	
ASV_9755							
ASV_9756							
ASV_9757	Metazoa						
ASV_9758							
ASV_9759			Cryptophyceae				
