,PC1,PC2,PC3,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_2346,0.035749633292679564,0.04276570498737414,0.012071866149968798,,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,,
ASV_2347,0.034526025196333784,0.036618636060872525,0.021277384360372364,,Picozoa,,,,,
ASV_2353,-0.04469531348209935,0.028556686340660595,0.02015291756016053,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,
ASV_2363,0.0047775883106664155,-0.00022784820500658476,0.001840320737351357,,,Dinophyceae,,,,
ASV_2372,0.05112098707188219,0.026654612956568076,0.020501495232871633,,,Dinophyceae,,,,
ASV_2373,0.042356112437027825,0.033418916645613424,0.02742800133602013,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium,Eudendrium racemosum
ASV_2374,0.03573606675928834,0.022367599769106794,0.027606355950158742,,,Dinophyceae,,,,
ASV_2375,0.004308340982249984,-0.01891330107801858,0.017980677720487438,,Ciliophora,Litostomatea,Haptorida,Didiniidae,Cyclotrichium,Cyclotrichium cyclokaryon
ASV_2387,-0.045152605956346174,0.029424539912451243,0.02008807197472548,,,Dinophyceae,,,,
ASV_2389,0.004535337606382476,0.0006111596115506464,0.0017589727844301531,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium spirale
ASV_2390,0.00531775426731557,0.0003337305514734472,0.0018671490281181678,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium fusiforme
ASV_2391,-0.04461870625946614,0.0285678827407919,0.020180539332316335,,Bacillariophyta,,,,,
ASV_2393,0.042202408849992504,0.03324528706727656,0.0271647495448523,,,Bigyra,,,,
ASV_2396,-0.004668238504857319,-0.04046619381503251,0.022396915648179326,,Picozoa,,,,,
ASV_2399,0.005533270582216026,0.0038851180079993238,2.742819799310441e-05,,,Bigyra,Thraustochytrida,Thraustochytriaceae,,
ASV_2407,-0.03185813023284754,0.018524806725518584,0.017636734272956468,,,Dinophyceae,,,,
ASV_2414,0.023128506239466322,0.018148402015822983,0.014828119224410479,,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Helicotheca,Helicotheca tamesis
ASV_2419,-0.039369638405379985,0.04198534652135627,0.010270272372618917,,,Dinophyceae,,,,
ASV_2422,-0.04198542167890706,0.02668184800121597,0.019207045649173346,,,Dinophyceae,,,,
ASV_2427,0.0388720580368171,0.027615328247959484,0.026990696584513443,,,Bigyra,,,,
ASV_2429,-0.04097680714289826,0.0263318046525382,0.018800793812843303,,,,,,,
ASV_2435,0.005099903634911112,0.0002751613070157907,0.0018313069732873329,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium fusiforme
ASV_2437,0.04202760997451506,0.033178557255990074,0.027084987781887903,,,Dinophyceae,,,,
ASV_2438,-0.009952668887651558,-0.04801964307412631,0.02160175411499749,,,Dinophyceae,,,,
ASV_2439,-0.010254563609443714,-0.0399842881854977,0.01944358492007135,,,Dinophyceae,,,,
ASV_2466,-0.010571543936193929,-0.05008703049941261,0.022521429567531615,,Cercozoa,,,,,
ASV_2467,-0.040225022288439945,0.02114272327687687,0.018474837247852906,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,
ASV_2468,-0.043604186151837906,0.028206580066018852,0.01967047602783272,,,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,Dictyocha octonaria
ASV_2469,0.05027141120342343,0.021364523244355157,0.01780243023046182,,,,,,,
ASV_2470,0.042254958195609996,0.03340115544139917,0.027385121206305575,,Ciliophora,Colpodea,Cyrtolophosidida,Cyrtolophosididae,Aristerostoma,
ASV_2480,0.00702498303676362,-0.03083281648584839,0.030654888170688045,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_2481,0.004144053051420615,2.600280796086936e-06,0.0016354803004206,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium fusiforme
ASV_2482,-0.013060300191107647,0.009482523687167259,0.007135808893630905,,Bacillariophyta,Coscinodiscophyceae,,,,
ASV_2486,-0.011113737225821346,-0.0472512708701867,0.020297434281186504,,,Dinophyceae,,,,
ASV_2497,0.039347823645000043,0.031154760554098396,0.025353253144053223,,,Dinophyceae,,,,
ASV_2499,0.02301304196847257,0.017464258921682237,0.014789841925168792,,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Actinocyclus,
ASV_2500,-0.04177811347765285,0.02700070024196986,0.018769023317426473,,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Steenstrupiella,
ASV_2501,-0.009014910961992311,-0.0413222265067693,0.01850648356778093,,Cercozoa,Thecofilosea,,,Mataza,Mataza hastifera
ASV_2502,-0.00986380101067722,-0.04688136504935547,0.021109973444081956,,,Bigyra,,,,
ASV_2533,0.039288904023227995,0.008992586174678342,0.021976359652477444,,,Dinophyceae,,,,
ASV_2553,0.001345939066310982,0.0008383345914005101,0.0006904589048518016,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium rubrum
ASV_2554,0.012022057501518468,-0.030037095775427323,0.022860632683871826,,Ciliophora,Spirotrichea,,Strombidiidae,Strombidium,
ASV_2557,-0.03177796121951514,0.02053935072209632,0.013989915434089614,,,Dinophyceae,,,,
ASV_2558,-0.036744805539030326,0.023600693826211157,0.017033502992574837,,,Phaeophyceae,Fucales,Sargassaceae,Coccophora,Coccophora langsdorfii
ASV_2568,-0.00891278034309626,-0.04114382333002346,0.01856555411938978,,,Chrysophyceae,,,,
ASV_2570,0.03447600354527499,0.027526849026320452,0.023039955629409806,Metazoa,Annelida,Polychaeta,Sabellida,Sabellidae,Chone,
ASV_2571,0.03995216994458799,0.03169094398247679,0.026025425032165487,Metazoa,Annelida,Polychaeta,,Scalibregmatidae,Lipobranchius,Lipobranchius jeffreysii
ASV_2573,0.03572550321868654,0.028183424814206052,0.022859177941647667,,Cercozoa,Thecofilosea,,,Mataza,
ASV_2574,-0.021956185945634806,0.016453560052656756,0.020415638833652088,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_2576,-0.009218875929659247,-0.043215363033053164,0.019572714529423437,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_2608,-0.03846025116816643,0.02474336515895915,0.01757896015961322,,Bacillariophyta,Coscinodiscophyceae,Stephanodiscales,Stephanodiscaceae,Stephanodiscus,
ASV_2610,-0.005819978644049724,-0.03542322460973979,0.01743921269071678,,Ciliophora,Spirotrichea,Choreotrichida,Strombidinopsidae,Parastrombidinopsis,Parastrombidinopsis shimi
ASV_2611,0.009872245837105813,-0.028226506330061032,0.023453855590379914,,Haptophyta,,,,,
ASV_2613,-0.0283837346903682,0.0003138410668932769,0.015481682944053545,,Ciliophora,Spirotrichea,,Tontoniidae,Pseudotontonia,
ASV_2619,-0.03265629435289771,0.021235118713830912,0.014520663833730746,,,Dinophyceae,,,,
ASV_2620,0.004834587545889178,6.301671377578466e-05,0.0018639391488749647,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium spirale
ASV_2622,0.038329926436342046,0.030454370581486163,0.025161908289997845,Metazoa,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,Lumbrineris latreilli
ASV_2623,0.03452841462509455,0.027007561334247053,0.022119189429661693,Metazoa,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus,
ASV_2624,0.03505664998326757,0.027626672014078656,0.022968032205829887,Metazoa,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Microcosmus,Microcosmus sabatieri
ASV_2625,0.050614710197848745,0.017073175290268323,0.015531136498933082,,,,,,,
ASV_2626,-0.03879354737478987,0.024910887586848313,0.017913732348647154,,,Dinophyceae,,,,
ASV_2627,0.0035270205109602802,-0.016258493328852566,0.015520655096613292,,Ciliophora,Spirotrichea,Choreotrichida,,,
ASV_2628,0.008278553770360297,-0.01774484801759024,0.023000295765638112,,,Dinophyceae,,,,
ASV_2632,0.0035178534896110093,0.00013267375736089344,0.0013357504084682405,,,Dinophyceae,,,,
ASV_2635,0.004310710981662753,9.747868825388091e-05,0.001552755855069672,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium fusiforme
ASV_2640,-0.036287061397975016,0.026997346717419785,0.015273941878997273,,,,,,,
ASV_2641,0.008379231995904441,-0.017431650469124055,0.012150808177967147,,,Dinophyceae,Gymnodiniales,Ceratoperidiniaeceae,Ceratoperidinium,Ceratoperidinium falcatum
ASV_2665,0.005020186388176312,-0.019270976711082625,0.018964869802577163,,,Dinophyceae,Abediniales,Abediniaceae,Abedinium,Abedinium dasypus
ASV_2672,0.035801006423717995,0.0281164167316283,0.02300097689031716,,,Bigyra,,,,
ASV_2673,0.01380747143152216,0.008716185164315179,0.00797347681034474,,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Actinocyclus,
ASV_2677,-0.009252860081098825,-0.043541885823574586,0.019555143244198277,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Bacterosira,
ASV_2679,0.027678054015951234,0.020235625450208277,0.01905331406431601,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Lauderiaceae,Lauderia,Lauderia annulata
ASV_2680,0.004259943213956104,6.864528330122687e-06,0.0015918429840814337,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium fusiforme
ASV_2682,-0.03614306102432804,0.026608720296996277,0.012903120083601371,,,Dinophyceae,,,,
ASV_2683,0.0032691213747341455,0.025235278840882565,0.019055741946289416,,,Dinophyceae,,,,
ASV_2685,-0.038868294398430966,0.025409674284934597,0.01728419198346693,,,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,Dictyocha octonaria
ASV_2687,0.004198475595656944,0.00010058367032176742,0.0015795001285746509,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium spirale
ASV_2689,0.032306641842519516,0.02506971042948661,0.020723106124673787,,Ciliophora,Spirotrichea,Tintinnida,Undellidae,,
ASV_2694,-0.03954254493945187,0.022343422046597977,0.015280292155501172,,,Dinophyceae,,,,
ASV_2710,-0.00916180639790423,-0.0354015200174468,0.017006712765438373,,Ciliophora,Spirotrichea,,Tontoniidae,Pseudotontonia,
ASV_2711,-0.0028778122198982957,-0.01376795221171014,0.006311503806835846,Metazoa,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglaura,Aglaura hemistoma
ASV_2713,-0.006307634528139599,-0.0049576152710251245,-0.00403399920130476,,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,
ASV_2715,0.005030728744794676,-0.032933374123060404,0.007658491379184648,,,Dinophyceae,,,,
ASV_2719,0.005539369222636323,-0.02476063257960539,0.02464604404296486,,,Dinophyceae,,,,
ASV_2722,0.03467951498260203,0.027392411513920918,0.022415355129224716,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,
ASV_2723,0.033851449291987676,0.026970447425548532,0.022303432477752443,,,Acantharea,Holacanthida,Acanthochiasmidae,Trizona,Trizona brandti
ASV_2732,-0.010923940578626714,-0.03740629240023099,0.013974398389783762,,Picozoa,,,,,
ASV_2735,0.008860899635091684,-0.026352129393703554,0.02160213457045051,Metazoa,Arthropoda,Insecta,,,,
ASV_2739,-0.009574985455147686,-0.04466581143020419,0.02011460359378047,,,Dinophyceae,,,,
ASV_2741,0.006849520137792215,0.01590210926216879,-0.0058807600872428055,,,Dinophyceae,,,,
ASV_2745,-0.032744642205308,0.020903952803032713,0.015100733057456977,,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia cf. cuspidata
ASV_2746,-0.03287003323216213,0.02081524661824582,0.015321683941767878,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_2750,-0.020493811527876646,0.004006084998945972,0.013099289764344628,,,Dinophyceae,,,,
ASV_2752,-0.022219853475324784,0.013790313512108038,0.010859821904308275,,,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos horridus
ASV_2754,-0.028893591235084223,0.011752719327606773,0.015808087626014926,,,Dinophyceae,,,,
ASV_2755,0.0348263496947029,0.004572282749578937,0.01667479961373286,,,Dinophyceae,,,,
ASV_2757,0.011998232629057503,-0.01718469276555573,0.027626087682171226,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_2765,0.046844523334816195,0.025906065824921595,0.007181830097245808,Fungi,,,,,,
ASV_2768,-0.029559998189807542,0.015703344491161057,0.011263546353721914,,,Dinophyceae,,,,
ASV_2769,-0.011296291395504462,-0.041815673345221474,0.01610656871579554,,,,Apusomonadida,Apusomonadidae,,
ASV_2770,-0.009405558018569873,-0.043761743120612026,0.01968790875510941,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_2771,0.0020260765823652714,-0.012928557863065963,0.012391331082526418,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_2775,0.011581232791807996,-0.023296244878262106,0.004795200409041726,Metazoa,Arthropoda,Hexanauplia,,,,
ASV_2782,0.0023100432623441836,0.0010930478527935732,0.014428934515662815,,,Bigyra,,,,
ASV_2783,0.0021888466931707633,-0.023814423178853406,0.02129894218800615,,,Dinophyceae,,,,
ASV_2796,-0.009074944838940696,-0.04203763210713721,0.018904326218797306,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Conticribra,Conticribra guillardii
ASV_2797,0.035054022668430704,0.027810896000944663,0.02300675537088609,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_2798,-0.018530167468009413,0.02069878763548997,0.015417604874102977,,,Choanoflagellata,Acanthoecida,Stephanoecidae,,
ASV_2799,0.003647419668869774,0.0004422663067601947,0.0015053519918483559,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium spirale
ASV_2800,-0.005035700254487301,-0.0568148734888857,-0.0005612074299933551,,Haptophyta,,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina acantha
ASV_2801,0.025335507530516794,0.01764454342347138,0.018856522080050037,,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Neocalyptrella,Neocalyptrella robusta
ASV_2802,-0.026651646470134304,0.01715996138538391,0.01194558440618583,,,Dinophyceae,Gymnodiniales,Ceratoperidiniaeceae,Ceratoperidinium,Ceratoperidinium falcatum
ASV_2803,0.00407359284218931,-0.0002951670225725145,0.0015909447649609643,,,Dinophyceae,,,,
ASV_2804,-0.010080665109252169,-0.024007687488165876,0.004972573679799416,,,Dinophyceae,,,,
ASV_2855,0.026195727176611398,0.014890166281554831,0.011015642030581894,,,Dinophyceae,,,,
ASV_2856,-0.029120122274668526,0.019861962400059083,0.012449779893084417,,,Bolidophyceae,Parmales,Triparmaceae,Triparma,Triparma eleuthera
ASV_2857,-0.028153068132257254,0.018710377195857563,0.012740252147561578,,,Dinophyceae,,,,
ASV_2858,-0.031956689192327796,0.02092838992979899,0.014614883736906257,,,Dinophyceae,,,,
ASV_2860,-0.003234812963766928,-0.027393922577436638,0.01650821786995259,,,Acantharea,,,,
ASV_2869,-0.0084624974744884,-0.040245816221202504,0.018247316785111874,,Bacillariophyta,Mediophyceae,,,,
ASV_2871,0.024980013179601246,0.019607847759358803,0.017345388515781036,,,Dinophyceae,,,,
ASV_2872,0.02324859903400366,0.02451813295946438,0.01216839246288932,,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora beaufortiana
ASV_2873,-0.026472527917189764,0.018184322423856373,0.011351046781485163,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
ASV_2874,-0.03158538927347224,0.020907676768322128,0.013774840772183607,Metazoa,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,
ASV_2875,-0.027108176288620923,0.018351351919339873,0.011636006888821611,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,
ASV_2876,-0.032261005397454856,0.021043039044538202,0.014308158596468936,,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Spathidium,
ASV_2877,0.003455171101654383,0.00010932485622233716,0.00129326336728226,,,Dinophyceae,,,,
ASV_2878,-0.008024499600305084,-0.038870476547556126,0.017685433483609576,,,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_2879,-0.007675267797145564,-0.03731713967102238,0.016948523969038433,Metazoa,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,Mytilus galloprovincialis
ASV_2906,-0.0351399550506144,0.017943559424728504,0.012545009276226883,,Ciliophora,Litostomatea,Cyclotrichida,Mesodiniidae,Askenasia,
ASV_2908,-0.03264888901367273,0.02148173655335843,0.014516065684522631,,,Dinophyceae,,,,
ASV_2922,0.01939853357949843,0.014023755424739109,0.013123414958589565,,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Pelagostrobilidium,Pelagostrobilidium neptuni
ASV_2929,-0.03248429138685569,0.021242953360508444,0.0145480572315026,,,Dinophyceae,,,,
ASV_2931,0.0010733158888869545,0.00043201863379301096,0.000552867563519135,,Bacillariophyta,,,,,
ASV_2932,0.0027051595461779145,0.0004391364998505944,0.001258063946204426,,,Dinophyceae,Peridiniales,Protoperidiniaceae,Islandinium,Islandinium tricingulatum
ASV_2944,-0.008120324419331757,-0.03886844485928845,0.01752590490206124,,,Dinophyceae,,,,
ASV_2945,0.02009766699687475,0.008270348770976805,0.017957797011091133,,Cercozoa,Thecofilosea,,,Mataza,
ASV_2946,0.003242722130364632,-0.02692520883248598,0.01106138241834614,,,Dinophyceae,Dinophysales,Dinophysaceae,Phalacroma,Phalacroma rotundatum
ASV_2947,-0.026707727718990413,0.016822269440014845,0.012479214494646739,,Bacillariophyta,Fragilariophyceae,Licmophorales,Licmophoraceae,Licmophora,Licmophora flabellata
ASV_2960,0.007129944282989011,-0.00584933833029945,-0.006240047101295545,,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia solstherfothii
ASV_2967,0.005637442487336509,-0.025103851842927263,0.024860513376560568,,,Dinophyceae,,,,
ASV_2968,0.028874989844971697,0.0227823514503613,0.019461109881077646,,,Dinophyceae,,,,
ASV_2969,0.025126187702844676,0.024597161491308778,0.01865945229197446,,,Choanoflagellata,Acanthoecida,Stephanoecidae,,
ASV_2970,-0.03234711988532175,0.01169282167892359,0.007848204961270871,,,,,,Telonemia,
ASV_2972,-0.007487934087758979,-0.03590393524287106,0.016291672913145972,,,Dinophyceae,,,,
ASV_2977,0.0053546200504235196,-0.011137174367050608,-0.008233188729165439,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira hispida
ASV_2990,0.0007504927746245827,-0.018689325085367112,0.013547959275881174,Metazoa,Mollusca,Bivalvia,Pectinida,Plicatulidae,Plicatula,Plicatula australis
ASV_2995,0.006918958167115743,-0.005646529138415794,0.011784661013895675,,,Chrysophyceae,,,,
ASV_2996,0.002272685486170386,-0.01876635429528217,0.01873756143398513,,,Bigyra,Thraustochytrida,Thraustochytriaceae,,
ASV_3002,-0.004829908257908888,-0.023629426083743153,0.01099866970538859,,Ciliophora,Oligohymenophorea,Philasterida,,,
ASV_3005,0.005053249345872015,-0.020440653728691645,0.021264981064060436,,Haptophyta,,Prymnesiales,Prymnesiaceae,Prymnesium,
ASV_3006,-0.007270428701266016,-0.034949190104722826,0.01587809641338936,,,Bigyra,,,,
ASV_3019,0.025009318047278187,0.027071954409400408,0.010949495291019178,,,Chrysophyceae,,,,
ASV_3022,-0.02764023992554745,0.01845368853734492,0.012737016164013631,,,Dinophyceae,,,,
ASV_3023,0.011454170648518204,-0.010867981511559287,0.017623089789107944,,,Dinophyceae,,,,
ASV_3024,0.01879882541043048,0.011254959839809987,0.014733671023364476,,Ciliophora,Oligohymenophorea,,,,
ASV_3025,-0.00632133668239687,-0.020833529183684262,0.008887027222738049,,Bacillariophyta,,,,,
ASV_3026,-0.013056334252005038,-0.03124020461138565,0.006222879891972296,Fungi,,,,,,
ASV_3052,-0.027148409424508465,0.017429159544197638,0.012720109676284917,,,Chrysophyceae,,,,
ASV_3060,0.005403483536663527,-0.02356290145763608,0.023386004613912572,,,Dinophyceae,Dinophysales,Dinophysaceae,Sinophysis,
ASV_3062,0.002776599496835256,0.00023683218219805176,0.0012377117710629683,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium fusiforme
ASV_3064,0.030002422433496607,0.018654709546908635,0.002988996419223819,,,Dinophyceae,,,,
ASV_3065,0.014590942241867036,-0.013330754989264034,0.00440731994391744,,,Dinophyceae,,,,
ASV_3073,-0.0044378833870905325,-0.03150292008712501,0.012687187466455977,,,Dinophyceae,,,,
ASV_3075,0.004082691963947417,-0.020278294562150596,0.019880548761369823,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Minidiscus,
ASV_3086,-0.029136828869961943,0.018839754097546735,0.013248694568109233,,,Dinophyceae,,,,
ASV_3087,-0.00731796122177952,-0.03590589661325244,0.016333896624631545,,,Choanoflagellata,Acanthoecida,Stephanoecidae,,
ASV_3094,0.023892707320455932,0.017906508180416596,0.016146957500667653,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,
ASV_3109,-0.031809912027234266,0.014449296648129283,0.003866234740951417,,Haptophyta,,Phaeocystales,Phaeocystaceae,Phaeocystis,
