ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_12483,,unknown,Dinophyceae,Syndiniales,,,
ASV_12591,,unknown,Dinophyceae,,,,
ASV_14467,,unknown,Dinophyceae,Syndiniales,,,
ASV_10386,,unknown,Dinophyceae,Syndiniales,,,
ASV_14342,,unknown,Dinophyceae,Syndiniales,,,
ASV_10241,,unknown,Dinophyceae,Syndiniales,,,
ASV_14142,,unknown,Dinophyceae,Syndiniales,,,
ASV_13562,,unknown,Dinophyceae,Syndiniales,,,
ASV_14264,,unknown,Dinophyceae,Syndiniales,,,
ASV_10862,,unknown,Dinophyceae,Syndiniales,,,
ASV_12135,,unknown,Dinophyceae,Syndiniales,,,
ASV_11533,,unknown,Dinophyceae,Syndiniales,,,
ASV_10949,,unknown,Dinophyceae,Syndiniales,,,
ASV_12339,,unknown,Dinophyceae,Syndiniales,,,
ASV_14255,,unknown,Dinophyceae,Syndiniales,,,
ASV_10418,,unknown,Dinophyceae,Syndiniales,,,
ASV_11251,,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_10810,,unknown,Dinophyceae,Syndiniales,,,
ASV_12936,,unknown,Dinophyceae,Syndiniales,,,
ASV_14537,,unknown,Dinophyceae,Syndiniales,,,
ASV_12615,,unknown,Dinophyceae,Syndiniales,,,
ASV_13190,,unknown,Dinophyceae,Syndiniales,,,
ASV_12482,,unknown,Dinophyceae,Syndiniales,,,
ASV_12384,,unknown,Dinophyceae,Syndiniales,,,
ASV_12842,,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_13841,,unknown,Dinophyceae,Syndiniales,,,
ASV_14036,,unknown,Dinophyceae,Syndiniales,,,
ASV_12605,,unknown,Dinophyceae,Syndiniales,,,
ASV_11026,,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_13680,,unknown,Dinophyceae,Syndiniales,,,
ASV_11496,,unknown,Dinophyceae,Syndiniales,,,
ASV_11032,,unknown,Dinophyceae,Syndiniales,,,
ASV_10261,,unknown,Dinophyceae,Syndiniales,,,
ASV_14112,,unknown,Dinophyceae,Syndiniales,,,
ASV_13156,,unknown,Dinophyceae,Syndiniales,,,
ASV_11069,,unknown,unknown,unknown,unknown,unknown,Uncultured marine alveolate Group II DH147-EKD3
ASV_12947,,unknown,unknown,unknown,unknown,unknown,Uncultured marine alveolate Group II DH147-EKD3
ASV_13866,,unknown,Dinophyceae,Syndiniales,,,
ASV_12400,,unknown,Dinophyceae,Syndiniales,,,
ASV_14458,,unknown,Dinophyceae,Syndiniales,,,
ASV_13596,,unknown,Dinophyceae,Syndiniales,,,
ASV_10774,,unknown,Dinophyceae,Syndiniales,,,
ASV_13604,,unknown,Dinophyceae,Syndiniales,,,
ASV_12009,,unknown,Dinophyceae,Syndiniales,,,
ASV_11985,,unknown,Dinophyceae,Syndiniales,,,
ASV_10352,,unknown,Dinophyceae,Syndiniales,,,
ASV_13767,,unknown,Dinophyceae,Syndiniales,,,
ASV_13605,,unknown,Dinophyceae,,,,
ASV_14047,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_12601,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_11136,,unknown,Dinophyceae,Syndiniales,,,
ASV_10551,,unknown,Dinophyceae,Syndiniales,,,
ASV_13836,,unknown,Dinophyceae,Syndiniales,,,
ASV_14090,,unknown,Dinophyceae,Syndiniales,,,
ASV_14257,,unknown,Dinophyceae,Syndiniales,,,
ASV_13251,,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_13194,,unknown,Dinophyceae,,,,
ASV_10725,,unknown,Dinophyceae,Syndiniales,,,
ASV_10708,,unknown,Dinophyceae,Syndiniales,,,
ASV_10755,,unknown,Dinophyceae,Syndiniales,,,
ASV_11816,,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,Amoebophrya sp. ex Cochlodinium polykrikoides
ASV_13919,,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,Amoebophrya sp. ex Cochlodinium polykrikoides
ASV_11440,,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,
ASV_13720,,unknown,Dinophyceae,Peridiniales,,,
ASV_14100,,unknown,Dinophyceae,,,,
ASV_11467,,unknown,Dinophyceae,,,,
ASV_10912,,unknown,Dinophyceae,,,,
ASV_11479,,unknown,Dinophyceae,Gymnodiniales,,,
ASV_11638,,unknown,Dinophyceae,,,,
ASV_13713,,unknown,Dinophyceae,Dinophysiales,Dinophysiaceae,,
ASV_14508,,unknown,Dinophyceae,Dinophysiales,Dinophysiaceae,,
ASV_12012,,unknown,Dinophyceae,Dinophysiales,Dinophysiaceae,Phalacroma,
ASV_12820,,unknown,Dinophyceae,Syndiniales,,,
ASV_13747,,unknown,Dinophyceae,,,,
ASV_13514,,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_14511,,unknown,Dinophyceae,,,,
ASV_12169,,unknown,Dinophyceae,Syndiniales,,,
ASV_10888,,unknown,Dinophyceae,Syndiniales,,,
ASV_10654,,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,Amoebophrya sp. ex Cochlodinium polykrikoides
ASV_12365,,unknown,Dinophyceae,Syndiniales,,,
ASV_11908,,unknown,Dinophyceae,Syndiniales,,,
ASV_10517,,unknown,Dinophyceae,Syndiniales,,,
ASV_13568,,unknown,Dinophyceae,Syndiniales,,,
ASV_11177,,unknown,Dinophyceae,Syndiniales,,,
ASV_13461,,unknown,unknown,unknown,unknown,unknown,Uncultured marine alveolate Group II DH148-EKD27
ASV_14201,,unknown,Dinophyceae,Syndiniales,,,
ASV_14019,,unknown,Dinophyceae,,,,
ASV_13259,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_11984,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_14302,,unknown,unknown,unknown,unknown,unknown,Uncultured marine alveolate Group II DH147-EKD3
ASV_14172,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_14444,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_10706,,unknown,Dinophyceae,Syndiniales,,,
ASV_13295,,unknown,Dinophyceae,Syndiniales,,,
ASV_13784,,unknown,Dinophyceae,Syndiniales,,,
ASV_13854,,unknown,Dinophyceae,Syndiniales,,,
ASV_11756,,unknown,Dinophyceae,Syndiniales,,,
ASV_12171,,unknown,Dinophyceae,Syndiniales,,,
ASV_14049,,unknown,Dinophyceae,Syndiniales,,,
ASV_12150,,unknown,Dinophyceae,Syndiniales,,,
ASV_12888,,unknown,Dinophyceae,Syndiniales,,,
ASV_10592,,unknown,Dinophyceae,Syndiniales,,,
ASV_13474,,unknown,Dinophyceae,Syndiniales,,,
ASV_11400,,unknown,Dinophyceae,Syndiniales,,,
ASV_11780,,unknown,Dinophyceae,Syndiniales,,,
ASV_12207,,unknown,Dinophyceae,Syndiniales,,,
ASV_10962,,unknown,Dinophyceae,Syndiniales,,,
ASV_12988,,unknown,Dinophyceae,Syndiniales,,,
ASV_14245,,unknown,Dinophyceae,Syndiniales,,,
ASV_13370,,unknown,Dinophyceae,Syndiniales,,,
ASV_14529,,unknown,unknown,unknown,unknown,unknown,Uncultured marine alveolate Group II DH148-EKD27
ASV_14231,,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_10312,,unknown,unknown,unknown,unknown,unknown,Uncultured marine alveolate Group II DH148-EKD14
ASV_10677,,unknown,Dinophyceae,Syndiniales,,,
ASV_10916,,unknown,Dinophyceae,Syndiniales,,,
ASV_11060,,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_11853,,unknown,Dinophyceae,Syndiniales,,,
ASV_12023,,unknown,Dinophyceae,Syndiniales,,,
ASV_12018,,unknown,Dinophyceae,Syndiniales,,,
ASV_12991,,unknown,Dinophyceae,Syndiniales,,,
ASV_10928,,unknown,Dinophyceae,Syndiniales,,,
ASV_11013,,unknown,Dinophyceae,Syndiniales,,,
ASV_11988,,unknown,Dinophyceae,Syndiniales,,,
ASV_11500,,unknown,Dinophyceae,Syndiniales,,,
ASV_10530,,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_10671,,unknown,Dinophyceae,,,,
ASV_10895,,unknown,Dinophyceae,,,,
ASV_13162,,unknown,Dinophyceae,,,,
ASV_13817,,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_14477,,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_13313,,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_13567,,unknown,Dinophyceae,Syndiniales,,,
ASV_11510,,unknown,Dinophyceae,Syndiniales,,,
ASV_11597,,unknown,Dinophyceae,Gymnodiniales,,,
ASV_11406,,unknown,Dinophyceae,Gymnodiniales,,,
ASV_11835,,unknown,Dinophyceae,Gymnodiniales,,,
ASV_12341,,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,,
ASV_11016,,unknown,Dinophyceae,Syndiniales,,,
ASV_10498,,unknown,Dinophyceae,Syndiniales,,,
ASV_11003,,unknown,Dinophyceae,Syndiniales,,,
ASV_12648,,unknown,Dinophyceae,Syndiniales,,,
ASV_11237,,unknown,Dinophyceae,Syndiniales,,,
ASV_10383,,unknown,Dinophyceae,Syndiniales,,,
ASV_12750,,unknown,Dinophyceae,Syndiniales,,,
ASV_10409,,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11005
ASV_10317,,unknown,Dinophyceae,Syndiniales,,,
ASV_11227,,unknown,Dinophyceae,Syndiniales,,,
ASV_13478,,unknown,Dinophyceae,Syndiniales,,,
ASV_11379,,unknown,Dinophyceae,Syndiniales,,,
ASV_10404,,unknown,Dinophyceae,Syndiniales,,,
ASV_13271,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_14220,,unknown,Dinophyceae,Syndiniales,,,
ASV_14416,,unknown,Dinophyceae,Syndiniales,,,
ASV_14457,,unknown,Dinophyceae,Syndiniales,,,
ASV_12376,,Perkinsozoa,,,,,
ASV_12503,,unknown,unknown,unknown,Apusomonadidae,,
ASV_14018,,unknown,unknown,unknown,Apusomonadidae,,
ASV_13224,,unknown,unknown,unknown,Apusomonadidae,,
ASV_13412,,unknown,Dinophyceae,Syndiniales,,,
ASV_12914,,unknown,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,
ASV_10826,,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11038
ASV_13908,,unknown,Dinophyceae,,,,
ASV_14310,,unknown,Dinophyceae,Syndiniales,,,
ASV_10687,,unknown,unknown,unknown,unknown,unknown,Uncultured marine alveolate Group II DH145-EKD20
ASV_12369,,unknown,Dinophyceae,Syndiniales,,,
ASV_10611,,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11038
ASV_11768,,unknown,Dinophyceae,Syndiniales,,,
ASV_10904,,unknown,Dinophyceae,unknown,unknown,Impagidinium,Impagidinium pallidum
ASV_12800,,unknown,Dinophyceae,unknown,unknown,Impagidinium,Impagidinium pallidum
ASV_12843,,unknown,Dinophyceae,,,,
ASV_12133,,unknown,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,
ASV_13351,,Ciliophora,Spirotrichea,,,,
ASV_12792,,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
ASV_10369,,unknown,Dinophyceae,,,,
ASV_13423,,unknown,Dinophyceae,,,,
ASV_13583,,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,
ASV_11249,,unknown,Dinophyceae,Syndiniales,,,
ASV_12576,,Apicomplexa,Aconoidasida,Piroplasmida,Theileriidae,Theileria,
ASV_12273,,unknown,Dinophyceae,Syndiniales,,,
ASV_13053,,unknown,Dinophyceae,Syndiniales,,,
ASV_13241,,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_12419,,unknown,Dinophyceae,Syndiniales,,,
ASV_13523,,unknown,Dinophyceae,Syndiniales,,,
ASV_14241,,unknown,Dinophyceae,Syndiniales,,,
ASV_11838,,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,,
ASV_12220,,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,,
ASV_10741,,unknown,Dinophyceae,,,,
ASV_10953,,unknown,Dinophyceae,,,,
ASV_12858,,unknown,Dinophyceae,,,,
ASV_10278,,unknown,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,
ASV_12932,,unknown,Dinophyceae,Torodiniales,Torodiniaceae,Torodinium,
ASV_12992,,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,
ASV_14188,,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_13601,,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
ASV_10698,,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
ASV_13917,,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11027
ASV_13959,,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11027
ASV_10859,,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11027
ASV_10652,,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11027
ASV_14269,,unknown,Dinophyceae,,,,
ASV_11110,,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Haslea,
ASV_11750,,Bacillariophyta,Bacillariophyceae,,,,
ASV_14368,,Bacillariophyta,Coscinodiscophyceae,Asterolamprales,Asterolampraceae,Asteromphalus,Asteromphalus sp. TN-2014
ASV_10432,,Bacillariophyta,Coscinodiscophyceae,Asterolamprales,Asterolampraceae,Asteromphalus,Asteromphalus sp. TN-2014
ASV_10608,,Bacillariophyta,Coscinodiscophyceae,Asterolamprales,Asterolampraceae,Asteromphalus,Asteromphalus sp. TN-2014
ASV_11569,,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,,
ASV_13923,,unknown,Dinophyceae,Syndiniales,unknown,Ichthyodinium,Ichthyodinium sp. ex Anguilla 2BFE
ASV_13317,,unknown,Dinophyceae,,,,
ASV_14080,,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Paragymnodinium,
ASV_12461,,Apicomplexa,Aconoidasida,Piroplasmida,unknown,Anthemosoma,Anthemosoma garnhami
ASV_13221,,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Stellarima,Stellarima microtrias
ASV_12354,,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11038
ASV_12284,,unknown,Dinophyceae,Gymnodiniales,,,
ASV_11939,,Apicomplexa,Aconoidasida,Piroplasmida,,,
ASV_13000,,unknown,Dinophyceae,,,,
ASV_13343,,unknown,Bigyra,Opalinata,Blastocystidae,Blastocystis,
ASV_13402,,Apicomplexa,Conoidasida,Eucoccidiorida,Eimeriidae,,
ASV_14106,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_12939,,Apicomplexa,Conoidasida,Eucoccidiorida,Eimeriidae,,
ASV_13187,,unknown,Dinophyceae,Torodiniales,Torodiniaceae,Torodinium,
ASV_12052,,unknown,Dinophyceae,,,,
ASV_14522,,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,
ASV_13290,,Cercozoa,,,,,
ASV_12448,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_12534,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_12016,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_10589,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_14229,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_11072,,Haptophyta,unknown,unknown,unknown,unknown,Haptophyta environmental samples
ASV_14016,,Haptophyta,unknown,unknown,unknown,unknown,Haptophyta environmental samples
ASV_12093,,Haptophyta,,,,,
ASV_14476,,Haptophyta,,,,,
ASV_13487,,Haptophyta,,,,,
ASV_13202,,unknown,Bigyra,,,,
ASV_10401,,Picozoa,Picomonadea,Picomonadida,Picomonadidae,Picomonas,
ASV_13863,,unknown,unknown,unknown,unknown,unknown,phototrophic eukaryote
ASV_13633,,unknown,unknown,unknown,unknown,unknown,phototrophic eukaryote
ASV_12808,,Ciliophora,,,,,
ASV_14004,,Ciliophora,Phyllopharyngea,Exogenida,Ephelotidae,Ephelota,Ephelota sp. QD-5
ASV_12618,,Ciliophora,Phyllopharyngea,Exogenida,Ephelotidae,Ephelota,Ephelota mammillata
ASV_13938,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_10280,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_10984,,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_13694,,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_14329,,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_12737,,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_13517,,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_11907,,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_14382,,unknown,Bigyra,Bicosoecida,,,
ASV_11485,,Ciliophora,Spirotrichea,unknown,Strombidiidae,Strombidium,
ASV_13032,,Ciliophora,Spirotrichea,unknown,Strombidiidae,Strombidium,
ASV_12325,,unknown,Bigyra,Bicosoecida,,,
ASV_13171,,unknown,Bigyra,Bicosoecida,,,
ASV_11408,,Ciliophora,,,,,
ASV_13766,,Ciliophora,,,,,
ASV_14009,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Porosira,Porosira pseudodenticulata
ASV_11950,,Cercozoa,Chlorarachniophyceae,unknown,unknown,Minorisa,Minorisa sp. SRT710
ASV_10815,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_13516,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_14543,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_12845,,unknown,Pelagophyceae,,,,
ASV_13655,,unknown,Pelagophyceae,,,,
ASV_11646,,unknown,Pelagophyceae,unknown,unknown,unknown,Pelagophyceae sp. CCMP2097
ASV_12961,,unknown,Pelagophyceae,,,,
ASV_11339,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,Aureococcus anophagefferens
ASV_12070,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,Aureococcus anophagefferens
ASV_11755,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_13380,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,Aureococcus anophagefferens
ASV_13005,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_13068,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,Aureococcus anophagefferens
ASV_11052,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,Aureococcus anophagefferens
ASV_14024,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_10360,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,Aureococcus anophagefferens
ASV_11135,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_12925,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_13056,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_11205,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_11695,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_12933,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_12916,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_11352,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_13004,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_12918,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_13062,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_12247,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_13118,,unknown,Pelagophyceae,Pelagomonadales,unknown,Aureococcus,
ASV_14113,,unknown,Pelagophyceae,,,,
ASV_11519,,unknown,Pelagophyceae,,,,
ASV_12930,,unknown,Pelagophyceae,,,,
ASV_13067,,unknown,Pelagophyceae,,,,
ASV_12934,,unknown,Pelagophyceae,,,,
ASV_12457,,unknown,Pelagophyceae,,,,
ASV_11430,,unknown,Pelagophyceae,,,,
ASV_13640,,unknown,Pelagophyceae,unknown,unknown,unknown,Pelagophyceae sp. RCC2040
ASV_12315,,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_14427,,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_13750,,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_13417,,unknown,Bigyra,Oblongichytrida,unknown,Oblongichytrium,
ASV_12642,,unknown,Bigyra,Oblongichytrida,unknown,Oblongichytrium,
ASV_12704,,unknown,Bigyra,,,,
ASV_10585,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_11058,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_10588,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_13296,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_10505,,unknown,Dictyochophyceae,Dictyochales,unknown,Dictyocha,
ASV_11813,,unknown,Dictyochophyceae,Dictyochales,unknown,Dictyocha,
ASV_11794,,unknown,Dictyochophyceae,Dictyochales,unknown,Dictyocha,
ASV_11184,,unknown,Dictyochophyceae,Dictyochales,unknown,Vicicitus,Vicicitus globosus
ASV_11721,,unknown,Dictyochophyceae,Dictyochales,unknown,Vicicitus,Vicicitus globosus
ASV_14301,,unknown,Dictyochophyceae,Dictyochales,unknown,Vicicitus,Vicicitus globosus
ASV_13414,,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,Stephanopyxis,Stephanopyxis turris
ASV_14259,,unknown,Bigyra,Nanomonadea,unknown,Incisomonas,Incisomonas marina
ASV_11102,,unknown,Bigyra,Nanomonadea,unknown,Incisomonas,Incisomonas marina
ASV_14318,,unknown,Bigyra,Nanomonadea,unknown,Incisomonas,Incisomonas marina
ASV_12636,,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,Stephanopyxis,Stephanopyxis turris
ASV_12334,,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,Stephanopyxis,
ASV_13928,,unknown,Bigyra,Nanomonadea,unknown,Incisomonas,Incisomonas marina
ASV_13052,,unknown,Bigyra,Nanomonadea,unknown,Incisomonas,Incisomonas marina
ASV_13277,,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,Stephanopyxis,Stephanopyxis turris
ASV_13897,,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,Stephanopyxis,
ASV_10792,,unknown,Bigyra,Nanomonadea,unknown,Solenicola,
ASV_13737,,unknown,Bigyra,Nanomonadea,unknown,Solenicola,
ASV_13065,,unknown,Dictyochophyceae,Pedinellales,unknown,Pseudopedinella,Pseudopedinella elastica
ASV_12268,,unknown,Dictyochophyceae,Pedinellales,unknown,Pseudopedinella,Pseudopedinella elastica
ASV_12504,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_11821,,unknown,Dictyochophyceae,Pedinellales,unknown,Apedinella,Apedinella radians
ASV_11292,,unknown,Dictyochophyceae,Pedinellales,unknown,Apedinella,Apedinella radians
ASV_10699,,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Rimostrombidium,
ASV_10963,,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Rimostrombidium,
ASV_13573,,unknown,Dictyochophyceae,Pedinellales,,,
ASV_13635,,unknown,Dictyochophyceae,Pedinellales,,,
ASV_13608,,unknown,Dictyochophyceae,Pedinellales,,,
ASV_10861,,unknown,Dictyochophyceae,Pedinellales,,,
ASV_12119,,unknown,Dictyochophyceae,Pedinellales,,,
ASV_10313,,unknown,Dictyochophyceae,Pedinellales,,,
ASV_10561,,unknown,Dictyochophyceae,Pedinellales,,,
ASV_11204,,unknown,Dictyochophyceae,Pedinellales,,,
ASV_12327,,unknown,Dictyochophyceae,Pedinellales,,,
ASV_11817,,unknown,Dictyochophyceae,Pedinellales,,,
ASV_10874,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_12153,,unknown,Dictyochophyceae,Pedinellales,,,
ASV_13262,,unknown,Bigyra,Oblongichytrida,unknown,Oblongichytrium,
ASV_13656,,unknown,Dictyochophyceae,Dictyochales,,,
ASV_12715,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_12764,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_12766,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_12868,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_10897,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_13426,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_12688,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_12565,,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_12323,,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,,
ASV_12417,,Bacillariophyta,,,,,
ASV_12453,,unknown,Bigyra,Oblongichytrida,unknown,Oblongichytrium,
ASV_12869,,unknown,Bigyra,,,,
ASV_11067,,unknown,Bigyra,,,,
ASV_12144,,unknown,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,Katablepharis,Katablepharis japonica
ASV_13906,,unknown,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,,
ASV_14307,,unknown,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,,
ASV_11872,,unknown,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,Leucocryptos,Leucocryptos marina
ASV_11330,,unknown,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,Leucocryptos,Leucocryptos marina
ASV_12311,,unknown,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,Leucocryptos,Leucocryptos marina
ASV_12108,,unknown,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,Leucocryptos,Leucocryptos marina
ASV_12096,,unknown,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,Leucocryptos,Leucocryptos marina
ASV_11210,,unknown,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,Leucocryptos,Leucocryptos marina
ASV_10691,,Haptophyta,unknown,Prymnesiales,,,
ASV_13169,,Perkinsozoa,unknown,Perkinsida,Perkinsidae,,
ASV_11385,,Cercozoa,,,,,
ASV_11580,,Cercozoa,,,,,
ASV_11591,,Cercozoa,,,,,
ASV_11068,,unknown,unknown,unknown,Apusomonadidae,,
ASV_12923,,unknown,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,,
ASV_13300,,Bacillariophyta,Fragilariophyceae,Licmophorales,Licmophoraceae,Licmophora,
ASV_14105,,Bacillariophyta,Fragilariophyceae,Licmophorales,Licmophoraceae,Licmophora,
