#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_12582			Bigyra	Oblongichytrida		Oblongichytrium	
ASV_12583			Chrysophyceae	Chromulinales	Chromulinaceae	Spumella	
ASV_12584	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	Dipodascaceae	Galactomyces	
ASV_12585			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_12586		Cercozoa					
ASV_12587			Polycystinea				
ASV_12588	Viridiplantae	Prasinodermophyta	Prasinodermophyceae	Prasinodermales	Prasinodermaceae	Prasinoderma	
ASV_12589			Dinophyceae				
ASV_12590			Dinophyceae				
ASV_12591		Cercozoa					
ASV_12592	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pterosperma	Pterosperma cristatum
ASV_12593		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_12594		Cercozoa	Imbricatea	Marimonadida			
ASV_12595	Metazoa	Arthropoda					
ASV_12596	Metazoa	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Dioithona	Dioithona oculata
ASV_12597			Dictyochophyceae				
ASV_12598		Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Chondrus	Chondrus nipponicus
ASV_12599		Picozoa					
ASV_12600		Rhodophyta	Florideophyceae	Gelidiales	Pterocladiaceae	Pterocladiella	Pterocladiella capillacea
ASV_12601		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_12602			Dinophyceae				
ASV_12603							
ASV_12604		Ciliophora	Prostomatea	Prorodontida		Hexasterias	Hexasterias problematica
ASV_12605	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	
ASV_12606		Picozoa					
ASV_12607		Ciliophora	Oligohymenophorea	Apostomatida	Colliniidae	Pseudocollinia	Pseudocollinia brintoni
ASV_12608		Bacillariophyta	Mediophyceae	Hemiaulales	Hemiaulaceae	Eucampia	
ASV_12609			Dinophyceae	Gonyaulacales	Pyrocystaceae	Alexandrium	Alexandrium insuetum
ASV_12610			Dinophyceae				
ASV_12611			Dinophyceae				
ASV_12612			Dinophyceae				
ASV_12613	Viridiplantae	Streptophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea morrisonicola
ASV_12614		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	
ASV_12615		Cercozoa				Quadricilia	Quadricilia rotundata
ASV_12616	Metazoa	Chordata	Ascidiacea	Phlebobranchia	Cionidae	Ciona	Ciona intestinalis
ASV_12617		Cercozoa	Imbricatea	Thaumatomonadida	Thaumatomastigidae	Peregrinia	
ASV_12618			Dinophyceae				
ASV_12619				Sticholonchida	Sticholonchidae	Sticholonche	
ASV_12620			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_12621			Dinophyceae				
ASV_12622			Bigyra	Bicosoecida	Bicosoecidae		
ASV_12623			Bigyra				
ASV_12624			Raphidophyceae	Chattonellales	Chattonellaceae	Chattonella	
ASV_12625			Dinophyceae				
ASV_12626			Centroplasthelida	Pterocystida			
ASV_12627			Bigyra	Nanomonadea			
ASV_12628			Dinophyceae				
ASV_12629			Chrysophyceae				
ASV_12630		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros elegans
ASV_12631	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae		
ASV_12632		Ciliophora	Prostomatea	Prorodontida		Hexasterias	Hexasterias problematica
ASV_12633		Cercozoa					
ASV_12634			Dinophyceae				
ASV_12635		Ciliophora	Spirotrichea				
ASV_12636		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Protaspa	Protaspa obliqua
ASV_12637			Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	Hemiselmis rufescens
ASV_12638		Cercozoa	Thecofilosea	Ventricleftida	Ventrifissuridae	Ventrifissura	
ASV_12639		Cercozoa	Chlorarachniophyceae			Partenskyella	Partenskyella glossopodia
ASV_12640		Cercozoa	Thecofilosea				
ASV_12641			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_12642		Rhodophyta	Florideophyceae	Gelidiales			
ASV_12643	Metazoa	Nemertea	Enopla	Monostilifera	Ototyphlonemertidae	Ototyphlonemertes	Ototyphlonemertes macintoshi
ASV_12644			Dinophyceae				
ASV_12645		Cercozoa	Imbricatea	Thaumatomonadida			
ASV_12646			Dinophyceae				
ASV_12647			Bigyra	Nanomonadea			
ASV_12648			Dinophyceae	Gonyaulacales	Pyrocystaceae	Alexandrium	
ASV_12649			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa steinii
ASV_12650			Dinophyceae				
ASV_12651			Dictyochophyceae	Dictyochales			
ASV_12652		Haptophyta					
ASV_12653		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_12654		Cercozoa	Thecofilosea				
ASV_12655			Dinophyceae				
ASV_12656	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Corynidae	Coryne	Coryne eximia
ASV_12657			Dinophyceae				
ASV_12658		Haptophyta					
ASV_12659		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros curvisetus
ASV_12660			Chrysophyceae				
ASV_12661			Ichthyosporea				
ASV_12662	Fungi	Cryptomycota					
ASV_12663		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros decipiens
ASV_12664							
ASV_12665			Ichthyosporea				
ASV_12666		Bacillariophyta	Fragilariophyceae	Thalassionemales	Thalassionemataceae	Thalassiothrix	Thalassiothrix longissima
ASV_12667	Metazoa	Annelida	Polychaeta	Sabellida	Serpulidae	Hydroides	Hydroides norvegica
ASV_12668			Bolidophyceae	Parmales	Triparmaceae	Triparma	
ASV_12669			Dinophyceae				
ASV_12670	Viridiplantae	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	Chloroparvula	
ASV_12671		Oomycota					
ASV_12672			Dinophyceae				
ASV_12673							
ASV_12674			Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	
ASV_12675		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_12676	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas parkeae
ASV_12677			Dinophyceae	Gonyaulacales	Gonyaulacaceae	Sourniaea	Sourniaea diacantha
ASV_12678			Dinophyceae				
ASV_12679	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pterosperma	
ASV_12680		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_12681			Choanoflagellata	Acanthoecida	Stephanoecidae	Pseudostephanoeca	Pseudostephanoeca paucicostata
ASV_12682			Dinophyceae				
ASV_12683		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	
ASV_12684		Ciliophora	Spirotrichea	Choreotrichida	Strombidinopsidae	Strombidinopsis	
ASV_12685			Dinophyceae	Gonyaulacales	Pyrocystaceae	Alexandrium	Alexandrium ostenfeldii
ASV_12686		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira profunda
ASV_12687			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium fulvescens
ASV_12688							
ASV_12689			Dinophyceae				
ASV_12690							
ASV_12691	Viridiplantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva laetevirens
ASV_12692		Bacillariophyta	Mediophyceae	Cymatosirales	Cymatosiraceae	Papiliocellulus	Papiliocellulus elegans
ASV_12693			Dinophyceae				
ASV_12694		Bacillariophyta	Coscinodiscophyceae	Leptocylindrales	Leptocylindraceae	Leptocylindrus	Leptocylindrus minimus
ASV_12695		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis antarctica
ASV_12696						Telonemia	
ASV_12697			Dinophyceae				
ASV_12698							
ASV_12699		Cercozoa					
ASV_12700							
ASV_12701			Cryptophyceae	Cryptomonadales			
ASV_12702		Cercozoa	Thecofilosea	Ventricleftida			
ASV_12703	Metazoa	Hemichordata	Enteropneusta		Harrimaniidae	Saccoglossus	Saccoglossus pusillus
ASV_12704	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus furcatus
ASV_12705	Viridiplantae	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	Chloroparvula	
ASV_12706		Haptophyta		Zygodiscales	Braarudosphaeraceae		
ASV_12707			Acantharea	Symphyacanthida	Amphilithiidae	Amphibelone	Amphibelone heteracanthum
ASV_12708	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae		
ASV_12709			Bigyra				
ASV_12710		Haptophyta	Rappephyceae	Pavlomulinales	Pavlomulinaceae	Pavlomulina	Pavlomulina ranunculiformis
ASV_12711							
ASV_12712	Viridiplantae	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae		
ASV_12713			Acantharea				
ASV_12714			Dinophyceae				
ASV_12715	Metazoa	Annelida	Polychaeta	Terebellida	Pectinariidae	Pectinaria	Pectinaria gouldii
ASV_12716		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Minidiscus	Minidiscus variabilis
ASV_12717			Dinophyceae	Suessiales	Suessiaceae	Ansanella	Ansanella natalensis
ASV_12718		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia pseudodelicatissima
ASV_12719		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_12720			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum mexicanum
ASV_12721		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_12722		Ciliophora	Oligohymenophorea	Sessilida	Vorticellidae	Vorticellides	Vorticellides aquadulcis
ASV_12723		Haptophyta					
ASV_12724			Dinophyceae				
ASV_12725							
ASV_12726			Bigyra	Nanomonadea			
ASV_12727			Dinophyceae				
ASV_12728			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_12729		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae		
ASV_12730		Bacillariophyta	Mediophyceae	Cymatosirales	Cymatosiraceae	Arcocellulus	Arcocellulus mammifer
ASV_12731			Dinophyceae				
ASV_12732			Dinophyceae				
ASV_12733			Dinophyceae	Lophodiniales	Lophodiniaceae	Biecheleriopsis	
ASV_12734		Bacillariophyta	Coscinodiscophyceae	Asterolamprales	Asterolampraceae	Asteromphalus	
ASV_12735			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium helveticum
ASV_12736			Dinophyceae				
ASV_12737		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa
ASV_12738			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa steinii
ASV_12739		Ciliophora	Spirotrichea	Kiitrichida	Kiitrichidae	Caryotricha	Caryotricha rariseta
ASV_12740		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros contortus
ASV_12741			Dinophyceae	Suessiales	Suessiaceae	Pelagodinium	Pelagodinium beii
ASV_12742			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_12743			Bigyra				
ASV_12744	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	
ASV_12745			Dinophyceae				
ASV_12746	Metazoa	Cnidaria	Hydrozoa	Trachymedusae	Rhopalonematidae	Aglaura	Aglaura hemistoma
ASV_12747		Ciliophora					
ASV_12748		Cercozoa	Thecofilosea		Ebriacea	Ebria	Ebria tripartita
ASV_12749			Dinophyceae				
ASV_12750	Metazoa	Annelida	Polychaeta	Terebellida	Ampharetidae	Amphisamytha	Amphisamytha bioculata
ASV_12751			Dinophyceae				
ASV_12752			Dinophyceae				
ASV_12753			Dinophyceae				
ASV_12754			Bigyra	Nanomonadea			
ASV_12755							
ASV_12756			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	
ASV_12757		Haptophyta					
ASV_12758			Dinophyceae				
ASV_12759				Pirsoniales		Pirsonia	
ASV_12760							
ASV_12761		Haptophyta					
ASV_12762	Metazoa	Annelida	Polychaeta	Terebellida	Terebellidae	Lysilla	
ASV_12763	Metazoa	Chordata	Actinopteri				
ASV_12764			Dinophyceae				
ASV_12765			Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	
ASV_12766		Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Hemidiscaceae		
ASV_12767			Dinophyceae				
ASV_12768		Picozoa					
ASV_12769		Bacillariophyta	Fragilariophyceae	Fragilariales	Staurosiraceae	Plagiostriata	Plagiostriata goreensis
ASV_12770							
ASV_12771	Metazoa	Mollusca	Gastropoda	Nudibranchia	Tergipedidae	Tergipes	Tergipes tergipes
ASV_12772			Dinophyceae				
ASV_12773						Telonemia	
ASV_12774			Dinophyceae				
ASV_12775							
ASV_12776			Acantharea				
ASV_12777			Ichthyosporea	Ichthyophonida	Ichthyophonidae		
ASV_12778			Dinophyceae				
ASV_12779			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_12780			Dinophyceae				
ASV_12781		Ciliophora	Spirotrichea		Strombidiidae	Parallelostrombidium	Parallelostrombidium conicum
ASV_12782		Haptophyta					
ASV_12783			Dinophyceae				
ASV_12784			Dinophyceae				
ASV_12785							
ASV_12786		Apicomplexa					
ASV_12787			Dinophyceae				
ASV_12788		Cercozoa	Chlorarachniophyceae			Minorisa	Minorisa minuta
ASV_12789			Bigyra				
ASV_12790		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_12791		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_12792		Ciliophora	Spirotrichea	Tintinnida	Rhabdonellidae	Rhabdonella	Rhabdonella spiralis
ASV_12793			Dinophyceae				
ASV_12794			Choanoflagellata	Acanthoecida	Acanthoecidae	Crinolina	Crinolina isefiordensis
ASV_12795		Haptophyta					
ASV_12796			Chrysophyceae				
ASV_12797		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_12798			Dinophyceae				
ASV_12799			Choanoflagellata	Craspedida	Salpingoecidae		
ASV_12800							
ASV_12801			Dinophyceae				
ASV_12802			Dinophyceae	Gonyaulacales	Gonyaulacaceae	Amylax	Amylax triacantha
ASV_12803			Dinophyceae				
ASV_12804			Dinophyceae	Gymnodiniales	Ceratoperidiniaeceae	Ceratoperidinium	Ceratoperidinium falcatum
ASV_12805			Raphidophyceae	Chattonellales	Chattonellaceae	Fibrocapsa	Fibrocapsa japonica
ASV_12806			Dinophyceae				
ASV_12807			Dinophyceae				
ASV_12808		Picozoa					
ASV_12809			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum mexicanum
ASV_12810			Dictyochophyceae	Pedinellales			
ASV_12811		Cercozoa					
ASV_12812							
ASV_12813		Cercozoa	Imbricatea	Thaumatomonadida			
ASV_12814			Pelagophyceae	Pelagomonadales			
ASV_12815			Dinophyceae				
ASV_12816			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa steinii
ASV_12817		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa
ASV_12818		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_12819			Dinophyceae				
ASV_12820		Ciliophora	Oligohymenophorea	Sessilida	Vorticellidae	Vorticella	Vorticella microstoma
ASV_12821		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina rotalis
ASV_12822		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_12823		Cercozoa	Thecofilosea	Ventricleftida	Ventrifissuridae		
ASV_12824			Dinophyceae	Gonyaulacales	Pyrophacaceae	Fragilidium	Fragilidium duplocampanaeforme
ASV_12825		Ciliophora	Spirotrichea		Strombidiidae		
ASV_12826	Metazoa	Arthropoda	Hexanauplia	Poecilostomatoida	Iveidae	Ive	
ASV_12827		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_12828	Metazoa	Mollusca	Bivalvia	Myida	Myidae	Mya	
ASV_12829	Metazoa	Arthropoda					
ASV_12830		Ciliophora	Nassophorea	Microthoracida	Discotrichidae		
ASV_12831	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pterosperma	
ASV_12832		Picozoa					
ASV_12833			Dinophyceae				
ASV_12834			Dictyochophyceae	Pedinellales			
ASV_12835			Chrysophyceae				
ASV_12836		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira minuscula
ASV_12837		Ciliophora	Phyllopharyngea				
ASV_12838		Ciliophora	Litostomatea	Pleurostomatida			
ASV_12839			Pelagophyceae	Sarcinochrysidales	Sarcinochrysidaceae	Ankylochrysis	
ASV_12840		Cercozoa	Thecofilosea				
ASV_12841		Cercozoa	Thecofilosea				
ASV_12842		Cercozoa					
ASV_12843			Ichthyosporea	Ichthyophonida		Sphaeroforma	
ASV_12844			Dinophyceae				
ASV_12845			Bigyra	Thraustochytrida	Thraustochytriaceae	Thraustochytrium	Thraustochytrium kinnei
ASV_12846			Dictyochophyceae	Florenciellales			
ASV_12847		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros seiracanthus
ASV_12848			Bolidophyceae	Parmales	Triparmaceae	Triparma	Triparma eleuthera
ASV_12849			Bigyra				
ASV_12850			Dinophyceae				
ASV_12851			Dinophyceae				
ASV_12852			Dinophyceae	Blastodiniales		Blastodinium	
ASV_12853							
ASV_12854	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus furcatus
ASV_12855			Dinophyceae				
ASV_12856		Haptophyta		Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa
ASV_12857			Acantharea	Arthracanthida	Phyllostauridae	Stauracantha	Stauracantha orthostaura
ASV_12858		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_12859		Cercozoa	Thecofilosea	Ventricleftida			
ASV_12860			Acantharea				
ASV_12861	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	Pyramimonas parkeae
ASV_12862		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_12863			Bigyra	Nanomonadea			
ASV_12864		Oomycota					
ASV_12865	Metazoa	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus elongatus
ASV_12866			Choanoflagellata	Acanthoecida	Stephanoecidae		
ASV_12867			Bigyra	Nanomonadea			
ASV_12868			Bigyra	Nanomonadea			
ASV_12869			Bigyra				
ASV_12870			Dinophyceae	Peridiniales	Protoperidiniaceae	Islandinium	Islandinium tricingulatum
ASV_12871		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_12872	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pterosperma	Pterosperma cristatum
ASV_12873							
ASV_12874			Bigyra				
ASV_12875			Dinophyceae				
ASV_12876		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae		
ASV_12877		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_12878			Bigyra				
ASV_12879			Bigyra	Thraustochytrida	Thraustochytriaceae		
ASV_12880	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon	Trichosporon asahii
ASV_12881			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa steinii
ASV_12882			Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	
ASV_12883		Ciliophora	Nassophorea	Microthoracida	Discotrichidae		
ASV_12884		Ciliophora	Spirotrichea		Strombidiidae		
ASV_12885		Haptophyta					
ASV_12886			Bigyra				
ASV_12887			Dinophyceae				
ASV_12888			Choanoflagellata				
ASV_12889		Cercozoa					
ASV_12890			Chrysophyceae				
ASV_12891		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_12892			Dinophyceae	Peridiniales			
ASV_12893	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae		Prasinopapilla vacuolata (nom. inval.)
ASV_12894			Bigyra	Nanomonadea			
ASV_12895			Ichthyosporea	Ichthyophonida			
ASV_12896		Cercozoa	Imbricatea	Marimonadida			
ASV_12897			Dinophyceae				
ASV_12898		Cercozoa	Thecofilosea				
ASV_12899			Bigyra	Nanomonadea			
ASV_12900	Heunggongvirae	Uroviricota	Caudoviricetes			Triavirus	Triavirus tv3a
ASV_12901			Dinophyceae	Blastodiniales		Blastodinium	Blastodinium contortum
ASV_12902		Ciliophora	Spirotrichea	Choreotrichida	Strombidinopsidae	Strombidinopsis	Strombidinopsis acuminata
ASV_12903	Fungi	Cryptomycota					
ASV_12904		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_12905	Metazoa	Mollusca	Bivalvia	Cardiida	Cardiidae	Parvicardium	Parvicardium minimum
ASV_12906			Bigyra	Nanomonadea			
ASV_12907		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_12908			Dinophyceae				
ASV_12909		Ciliophora	Litostomatea	Cyclotrichida	Mesodiniidae	Askenasia	
ASV_12910			Bigyra				
ASV_12911			Bigyra	Nanomonadea			
ASV_12912							
ASV_12913		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
ASV_12914		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira nordenskioeldii
ASV_12915			Acantharea				
ASV_12916			Dinophyceae				
ASV_12917			Dinophyceae				
ASV_12918	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe amygdali
ASV_12919			Dinophyceae				
ASV_12920			Dinophyceae				
ASV_12921			Dinophyceae				
ASV_12922	Metazoa	Arthropoda	Thecostraca	Pollicipedomorpha	Pollicipedidae	Pollicipes	Pollicipes pollicipes
ASV_12923			Dinophyceae				
ASV_12924	Viridiplantae	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	Chloroparvula	Chloroparvula pacifica
ASV_12925		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Bacillaria	
ASV_12926	Viridiplantae	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	Chloroparvula	
ASV_12927		Rhodophyta	Florideophyceae	Ceramiales	Delesseriaceae	Phycodrys	Phycodrys rubens
ASV_12928	Metazoa	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia hudsonica
ASV_12929			Chrysophyceae				
ASV_12930			Bigyra				
ASV_12931			Choanoflagellata	Acanthoecida	Stephanoecidae	Calliacantha	
ASV_12932	Metazoa	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus helgolandicus
ASV_12933			Dinophyceae	Thoracosphaerales	Thoracosphaeraceae		
ASV_12934		Cercozoa	Thecofilosea				
ASV_12935			Dinophyceae				
ASV_12936		Cercozoa					
ASV_12937			Dinophyceae				
ASV_12938		Haptophyta		Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium polylepis
ASV_12939		Ciliophora	Spirotrichea	Choreotrichida	Lynnellidae	Lynnella	
ASV_12940		Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros tenuissimus
ASV_12941		Bacillariophyta	Coscinodiscophyceae	Melosirales	Melosiraceae	Melosira	Melosira arctica
ASV_12942			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum mexicanum
ASV_12943	Viridiplantae	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pyramimonadaceae	Pyramimonas	
ASV_12944			Chrysophyceae				
ASV_12945			Synurophyceae	Ochromonadales			
ASV_12946		Haptophyta		Prymnesiales	Chrysochromulinaceae	Chrysochromulina	
ASV_12947	Heunggongvirae	Uroviricota	Caudoviricetes			Triavirus	Triavirus tv3a
ASV_12948		Cercozoa	Imbricatea	Marimonadida		Abollifer	Abollifer globosa
ASV_12949		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae		
ASV_12950	Metazoa	Mollusca	Gastropoda	Littorinimorpha	Littorinidae	Littorina	Littorina littorea
ASV_12951		Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae	Centroceras	
ASV_12952			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_12953		Ciliophora	Spirotrichea		Strombidiidae		
ASV_12954			Dinophyceae				
ASV_12955		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	
ASV_12956		Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Xiphosiphonia	Xiphosiphonia pennata
ASV_12957			Dinophyceae				
ASV_12958	Fungi	Ascomycota	Dothideomycetes				
ASV_12959			Dinophyceae				
ASV_12960		Cercozoa	Imbricatea	Marimonadida			
ASV_12961		Haptophyta		Prymnesiales	Prymnesiaceae		
ASV_12962			Dinophyceae	Peridiniales	Protoperidiniaceae	Islandinium	Islandinium tricingulatum
ASV_12963			Bigyra	Nanomonadea			
ASV_12964			Dinophyceae				
ASV_12965		Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira minuscula
ASV_12966			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum shikokuense
ASV_12967			Acantharea				
ASV_12968	Viridiplantae	Chlorophyta	Chlorodendrophyceae	Chlorodendrales			
ASV_12969			Dinophyceae	Coccidiniales	Chytriodiniaceae	Chytriodinium	Chytriodinium roseum
ASV_12970			Bigyra				
ASV_12971	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas polaris
ASV_12972			Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa steinii
ASV_12973		Ciliophora	Prostomatea	Prorodontida	Urotrichidae	Urotricha	
ASV_12974			Dinophyceae				
ASV_12975			Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	
ASV_12976			Bigyra				
ASV_12977		Haptophyta					
ASV_12978			Dinophyceae				
ASV_12979			Dinophyceae				
ASV_12980			Dinophyceae				
ASV_12981		Cercozoa	Thecofilosea	Cryomonadida	Protaspidae	Cryothecomonas	Cryothecomonas aestivalis
ASV_12982							
ASV_12983		Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	Coscinodiscus	Coscinodiscus wailesii
ASV_12984			Cryptophyceae	Cryptomonadales			
ASV_12985						Telonemia	
ASV_12986							
ASV_12987			Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos furca
ASV_12988							
ASV_12989			Dinophyceae				
ASV_12990	Metazoa	Cnidaria	Hydrozoa				
